RecordID,Brainwave,TP9,AF7,AF8,TP10
1631,Beta,0.5872784,0.08293755,-0.30944407,0.95138913
1632,Delta,1.7203115,0.7134244,0.5284206,0.57733244
1633,Theta,1.4249527,0.49225804,0.031682897,0.2217076
1634,Gamma,-0.1324266,-0.24760474,-0.42627165,0.57566273
1635,Alpha,0.91340196,0.5403504,0.10152436,0.34467655
1636,Beta,0.5872784,0.053807013,-0.3347194,0.95138913
1637,Delta,1.7203115,0.68230146,0.3872039,0.57733244
1638,Theta,1.4249527,0.46246824,-0.032804802,0.2217076
1639,Gamma,-0.1324266,-0.27518505,-0.44746664,0.57566273
1640,Alpha,0.91340196,0.5403504,0.021771275,0.34467655
1641,Beta,0.5872784,0.028464489,-0.3273395,0.95138913
1642,Delta,1.7203115,0.65475976,0.21574886,0.57733244
1643,Theta,1.4249527,0.43517414,-0.08819515,0.2217076
1644,Gamma,-0.1324266,-0.30054137,-0.46425316,0.57566273
1645,Alpha,0.92628413,0.5403504,-0.055165328,0.34467655
1646,Beta,0.556996,0.010145958,-0.29449117,0.95138913
1647,Delta,1.6375512,0.63427085,0.08133371,0.57733244
1648,Theta,1.3436645,0.4125466,-0.1221914,0.2217076
1649,Gamma,-0.035069503,-0.32276228,-0.4739912,0.57566273
1650,Alpha,0.93720627,0.5465343,-0.10863373,0.34467655
1651,Beta,0.5532612,0.000141876,-0.2555773,0.95138913
1652,Delta,1.5665386,0.6237144,0.023672275,0.57733244
1653,Theta,1.2824354,0.39453432,-0.13776869,0.2217076
1654,Gamma,0.02417153,-0.3407136,-0.47936162,0.57566273
1655,Alpha,0.949697,0.55484676,-0.135771,0.34467655
1656,Beta,0.55313355,0.012389062,-0.22387102,0.95138913
1657,Delta,1.5053979,0.6263009,0.014233129,0.57733244
1658,Theta,1.2343602,0.40174443,-0.14956996,0.2217076
1659,Gamma,0.054630715,-0.3487258,-0.48382044,0.57566273
1660,Alpha,0.949697,0.55484676,-0.135771,0.34467655
1661,Beta,0.54393077,0.017228039,-0.20151305,0.95138913
1662,Delta,1.4518423,0.64093447,0.021817997,0.57733244
1663,Theta,1.1933908,0.4032209,-0.16185229,0.2217076
1664,Gamma,0.06292812,-0.35865742,-0.48838362,0.57566273
1665,Alpha,0.949697,0.55484676,-0.12714255,0.16758966
1666,Beta,0.5257403,-0.000384946,-0.18612519,0.46361843
1667,Delta,1.4043494,0.6411616,0.022429949,0.57157916
1668,Theta,1.1540748,0.3870672,-0.1700824,0.13226748
1669,Gamma,0.057412658,-0.37486115,-0.49406207,0.13559306
1670,Alpha,0.949697,0.55484676,-0.117166385,0.30260727
1671,Beta,0.5053232,-0.052167907,-0.1730817,0.46949434
1672,Delta,1.3619107,0.60516113,-0.0047497,0.54280365
1673,Theta,1.1149685,0.33588347,-0.16904123,0.13957739
1674,Gamma,0.046929106,-0.4087763,-0.50539905,0.14668326
1675,Alpha,0.949697,0.4931922,-0.120720044,0.39909792
1676,Beta,0.49101675,-0.13746826,-0.1596192,0.4730157
1677,Delta,1.3235408,0.52855533,-0.060744915,0.5292162
1678,Theta,1.0779399,0.23704895,-0.16037898,0.14869872
1679,Gamma,0.036611073,-0.4688598,-0.5263719,0.14361641
1680,Alpha,0.949697,0.35301742,-0.12810136,0.4361574
1681,Beta,0.48773038,-0.23592708,-0.14643285,0.47547382
1682,Delta,1.2884835,0.42914495,-0.11697484,0.52804774
1683,Theta,1.0460603,0.09462095,-0.15169503,0.17035295
1684,Gamma,0.02706056,-0.54777306,-0.5548725,0.12807259
1685,Alpha,0.949697,0.26009113,-0.14522386,0.4447329
1686,Beta,0.493771,-0.30947572,-0.13585374,0.47612613
1687,Delta,1.2561822,0.34153545,-0.14090653,0.5283196
1688,Theta,1.0209427,-0.05841039,-0.14577742,0.20334552
1689,Gamma,0.017524756,-0.6196561,-0.5841847,0.10910966
1690,Alpha,0.9270454,0.22680949,-0.15590818,0.4869191
1691,Beta,0.4770363,-0.33391762,-0.1292061,0.47545293
1692,Delta,1.0459734,0.29207996,-0.11872236,0.53725857
1693,Theta,0.89210254,-0.16972466,-0.14509425,0.23638211
1694,Gamma,0.0189247,-0.6592705,-0.6109252,0.09179845
1695,Alpha,0.8493953,0.22680949,-0.16144454,0.5096392
1696,Beta,0.4596417,-0.32347694,-0.12654696,0.4745053
1697,Delta,0.8150219,0.27844045,-0.074133486,0.5475488
1698,Theta,0.74818045,-0.2244404,-0.15372302,0.25902855
1699,Gamma,0.02210037,-0.66641414,-0.636291,0.07686506
1700,Alpha,0.75105804,0.22680949,-0.1908537,0.5108179
1701,Beta,0.44478548,-0.30294216,-0.12844048,0.47360307
1702,Delta,0.60381347,0.27811697,-0.039872643,0.552456
1703,Theta,0.6137622,-0.24839842,-0.17197467,0.27094972
1704,Gamma,0.024641523,-0.65403634,-0.65849745,0.067065105
1705,Alpha,0.65581757,0.22680949,-0.241203,0.5175256
1706,Beta,0.43646577,-0.2843642,-0.13690554,0.47105506
1707,Delta,0.40720987,0.2817043,-0.02839302,0.54841715
1708,Theta,0.5202447,-0.25507936,-0.19312905,0.27931342
1709,Gamma,0.022417624,-0.62838876,-0.66905063,0.065398894
1710,Alpha,0.6679013,0.22680949,-0.30620617,0.51769984
1711,Beta,0.4204183,-0.27272147,-0.15402178,0.4657213
1712,Delta,0.40900984,0.28996253,-0.02935462,0.5504407
1713,Theta,0.5234199,-0.25232682,-0.20818456,0.29268125
1714,Gamma,0.01562445,-0.594738,-0.6622539,0.06955445
1715,Alpha,0.70550156,0.22680949,-0.32268628,0.52751976
1716,Beta,0.4104319,-0.26833332,-0.17838617,0.46000466
1717,Delta,0.43007997,0.30177134,-0.026367828,0.5621266
1718,Theta,0.5474353,-0.24869704,-0.21531877,0.3355129
1719,Gamma,0.00990316,-0.563507,-0.6423232,0.07362429
1720,Alpha,0.7989764,0.22680949,-0.3333512,0.5852862
1721,Beta,0.41238,-0.27085432,-0.20357588,0.4602557
1722,Delta,0.4719563,0.3103314,-0.015688803,0.6237727
1723,Theta,0.6144794,-0.24922676,-0.21769345,0.44474545
1724,Gamma,-0.012395469,-0.54048276,-0.61712635,0.0746293
1725,Alpha,0.9017166,0.22134405,-0.3466798,0.5852862
1726,Beta,0.4201455,-0.27893278,-0.22255872,0.46354404
1727,Delta,0.61627984,0.31421584,0.008015415,0.61537975
1728,Theta,0.73367935,-0.25587586,-0.21532126,0.4651127
1729,Gamma,-0.034472365,-0.5252409,-0.591238,0.06870645
1730,Alpha,0.9578858,0.17816623,-0.3466798,0.5852862
1731,Beta,0.43622407,-0.28984848,-0.23451217,0.4641257
1732,Delta,0.77040297,0.31791633,0.044197746,0.6147994
1733,Theta,0.86968344,-0.25819337,-0.2103616,0.48307428
1734,Gamma,-0.04982252,-0.5169735,-0.56770515,0.066340536
1735,Alpha,0.97458744,0.087284416,-0.3466798,0.5852862
1736,Beta,0.45600474,-0.30024314,-0.24387328,0.46215057
1737,Delta,0.8833996,0.32764226,0.07641927,0.62470406
1738,Theta,0.98066515,-0.24199721,-0.20936777,0.49984136
1739,Gamma,-0.05549538,-0.5161023,-0.54902864,0.061878767
1740,Alpha,0.97458744,-0.023377424,-0.35580772,0.5852862
1741,Beta,0.47161335,-0.30797604,-0.25372314,0.45902643
1742,Delta,0.9560854,0.3500707,0.105423875,0.64129764
1743,Theta,1.050927,-0.20014122,-0.22118817,0.51903087
1744,Gamma,-0.0530073,-0.52018803,-0.53653747,0.050152283
1745,Alpha,0.97458744,-0.08351381,-0.4031076,0.5852862
1746,Beta,0.48432583,-0.31044868,-0.25909722,0.45556167
1747,Delta,1.0050055,0.40497056,0.14787835,0.65922046
1748,Theta,1.0906993,-0.14033051,-0.24660204,0.5424784
1749,Gamma,-0.044031933,-0.5226168,-0.52817994,0.03355917
1750,Alpha,0.97794443,-0.09192963,-0.48195568,0.5838235
1751,Beta,0.49979702,-0.30287454,-0.2493323,0.4515359
1752,Delta,1.0690097,0.47798616,0.2106781,0.67701834
1753,Theta,1.1266438,-0.0685657,-0.27441108,0.5684294
1754,Gamma,-0.029664142,-0.51675147,-0.5210887,0.021683602
1755,Alpha,1.0570033,-0.08837649,-0.48720932,0.5808151
1756,Beta,0.5175259,-0.2828723,-0.22050728,0.4464879
1757,Delta,1.164873,0.54983014,0.2816812,0.693103
1758,Theta,1.1753634,0.003893294,-0.2938267,0.59391093
1759,Gamma,-0.013439138,-0.50455254,-0.5137436,0.02177814
1760,Alpha,1.1251506,-0.08837649,-0.38717076,0.5808151
1761,Beta,0.5299894,-0.25727454,-0.18232445,0.44137824
1762,Delta,1.2704371,0.61612093,0.3523904,0.71208566
1763,Theta,1.2277502,0.06332069,-0.3023547,0.6171522
1764,Gamma,-0.001231319,-0.49310455,-0.507078,0.031548854
1765,Alpha,1.1298192,-0.09836349,-0.22032471,0.58077866
1766,Beta,0.532554,-0.23698205,-0.1482888,0.43641376
1767,Delta,1.3500246,0.664125,0.407997,0.7278938
1768,Theta,1.2674139,0.10070101,-0.2962971,0.64109176
1769,Gamma,0.002464696,-0.4870355,-0.50257707,0.04753167
1770,Alpha,1.1298192,-0.08918532,-0.0987191,0.6964313
1771,Beta,0.5289297,-0.22665708,-0.124782905,0.42947033
1772,Delta,1.3990562,0.6916118,0.4407842,1.080519
1773,Theta,1.2878826,0.11550844,-0.2709136,0.8581095
1774,Gamma,-0.002627154,-0.48708877,-0.50218916,0.08372121
1775,Alpha,1.1298192,-0.090552315,-0.051294047,0.6932766
1776,Beta,0.5284617,-0.22116779,-0.10998144,0.42925924
1777,Delta,1.4273666,0.70729434,0.45942926,1.2141978
1778,Theta,1.2940954,0.11600183,-0.23443893,0.9555004
1779,Gamma,-0.012587586,-0.4933097,-0.50816286,0.1010084
1780,Alpha,1.1298192,-0.09642748,-0.022434846,0.7058328
1781,Beta,0.53912336,-0.21153581,-0.10027574,0.43315744
1782,Delta,1.4473068,0.7161892,0.47162914,1.269784
1783,Theta,1.2950723,0.11451732,-0.20040898,1.0214263
1784,Gamma,-0.02274267,-0.50555885,-0.52122563,0.091173455
1785,Alpha,1.1306235,-0.090011306,-0.006455513,0.7438548
1786,Beta,0.5601403,-0.19479603,-0.0945999,0.43183333
1787,Delta,1.4688212,0.71872765,0.47850525,1.2939202
1788,Theta,1.2960172,0.11545598,-0.1760414,1.0730146
1789,Gamma,-0.030300684,-0.5226947,-0.5398831,0.06275067
1790,Alpha,1.135337,-0.10018333,-0.005606939,0.74752873
1791,Beta,0.5819206,-0.17646466,-0.09425414,0.41729626
1792,Delta,1.4927083,0.717065,0.477049,1.2968252
1793,Theta,1.2948459,0.11493642,-0.1590973,1.1009698
1794,Gamma,-0.03666267,-0.54107785,-0.5602029,0.042706344
1795,Alpha,1.135337,-0.12758966,-0.005606939,0.7402945
1796,Beta,0.59093225,-0.16564561,-0.09919354,0.38221228
1797,Delta,1.5057371,0.711567,0.47048885,1.2661744
1798,Theta,1.2831848,0.10735017,-0.14440832,1.0846962
1799,Gamma,-0.045724794,-0.5608153,-0.577748,0.050161224
1800,Alpha,1.1353056,-0.137631,-0.005606939,0.78606534
1801,Beta,0.5797128,-0.16750354,-0.1072545,0.37315112
1802,Delta,1.5007557,0.7002272,0.45810455,1.2157432
1803,Theta,1.2502265,0.092598,-0.13076843,1.0629046
1804,Gamma,-0.0588692,-0.5834873,-0.58882165,0.07143142
1805,Alpha,1.1267564,-0.1461393,-0.005606939,0.80001736
1806,Beta,0.5540205,-0.1808839,-0.11305709,0.37800032
1807,Delta,1.4808538,0.6806867,0.44290152,1.1853112
1808,Theta,1.1919266,0.073378146,-0.11898058,1.0397743
1809,Gamma,-0.07317905,-0.60751253,-0.5913092,0.084523596
1810,Alpha,1.0969151,-0.17010783,-0.004355939,0.80001736
1811,Beta,0.5326826,-0.19847378,-0.11120892,0.38629502
1812,Delta,1.4558436,0.6515566,0.4337084,1.1733598
1813,Theta,1.1182598,0.049788404,-0.10893228,1.0139884
1814,Gamma,-0.08479792,-0.6269751,-0.58269966,0.09060402
1815,Alpha,1.081057,-0.18967196,0.000656603,0.80216545
1816,Beta,0.5328853,-0.21236552,-0.10177011,0.39220273
1817,Delta,1.4340354,0.6155388,0.43020433,1.1695299
1818,Theta,1.0515543,0.018625703,-0.10038474,0.98725694
1819,Gamma,-0.095440574,-0.6371457,-0.5600822,0.097093865
1820,Alpha,1.0785683,-0.20387731,0.000656603,0.80216545
1821,Beta,0.5486017,-0.22140712,-0.09381452,0.39486554
1822,Delta,1.4169813,0.56449246,0.41906732,1.1630486
1823,Theta,1.003887,-0.024036782,-0.096606925,0.96158606
1824,Gamma,-0.11361691,-0.6409364,-0.52747947,0.10714408
1825,Alpha,1.0785683,-0.20169829,0.000656603,0.80216545
1826,Beta,0.5587881,-0.23180106,-0.09925473,0.3946948
1827,Delta,1.391144,0.49560997,0.3882083,1.1497886
1828,Theta,0.95370305,-0.08773035,-0.104739904,0.9359331
1829,Gamma,-0.14610325,-0.6489044,-0.4965467,0.114981465
1830,Alpha,1.0785683,-0.18600194,0.000656603,0.80216545
1831,Beta,0.5509946,-0.2479841,-0.12265345,0.39100918
1832,Delta,1.3391869,0.4076369,0.3327143,1.1308084
1833,Theta,0.86687803,-0.17785777,-0.1271871,0.90886456
1834,Gamma,-0.18912774,-0.6661254,-0.47665393,0.114793465
1835,Alpha,1.0681387,-0.1883352,0.000656603,0.80216545
1836,Beta,0.5320572,-0.26704434,-0.15426475,0.38293007
1837,Delta,1.252981,0.29236853,0.24715184,1.1078608
1838,Theta,0.7285531,-0.2843781,-0.15842417,0.88094026
1839,Gamma,-0.23027518,-0.6861642,-0.46611252,0.106455974
1840,Alpha,0.9897986,-0.17364226,0.000656603,0.80216545
1841,Beta,0.52324283,-0.28248385,-0.17634249,0.3723476
1842,Delta,1.1514978,0.16550095,0.14176081,1.0860513
1843,Theta,0.55741346,-0.3728546,-0.19069143,0.853885
1844,Gamma,-0.25825325,-0.69675094,-0.45613205,0.094170295
1845,Alpha,0.911391,-0.16352199,-0.000209271,0.8090487
1846,Beta,0.53894585,-0.2936013,-0.18007882,0.3590718
1847,Delta,1.0581071,0.060914326,0.046676133,0.9789168
1848,Theta,0.41350508,-0.40412244,-0.21962148,0.7691163
1849,Gamma,-0.27162316,-0.6916826,-0.44126865,0.076607734
1850,Alpha,0.90975213,-0.1466206,-0.033122826,0.8325191
1851,Beta,0.5689394,-0.30812082,-0.17226556,0.34757775
1852,Delta,0.9823433,-0.009706689,-0.009690008,0.8941266
1853,Theta,0.34335235,-0.38612765,-0.24238947,0.7030905
1854,Gamma,-0.27849784,-0.6759219,-0.42481014,0.061756305
1855,Alpha,0.90975213,-0.12926686,-0.08376301,0.8512155
1856,Beta,0.590695,-0.33435968,-0.16307117,0.34140003
1857,Delta,0.91278726,-0.05516846,-0.023078619,0.8422937
1858,Theta,0.30963123,-0.36274362,-0.25805736,0.64154524
1859,Gamma,-0.28706026,-0.6576673,-0.41225722,0.050701104
1860,Alpha,0.90001893,-0.12470319,-0.12709707,0.8387794
1861,Beta,0.59116554,-0.37336603,-0.15574929,0.34208947
1862,Delta,0.81876194,-0.07546181,-0.010247843,0.8071894
1863,Theta,0.2579945,-0.3548919,-0.26806846,0.57789385
1864,Gamma,-0.29758355,-0.6379907,-0.4049259,0.040440783
1865,Alpha,0.88007504,-0.13869919,-0.15899865,0.77727336
1866,Beta,0.5736097,-0.41815394,-0.14984377,0.34676412
1867,Delta,0.6664209,-0.08299938,0.00725854,0.787955
1868,Theta,0.17690083,-0.35732815,-0.27613395,0.5157543
1869,Gamma,-0.3012952,-0.6141293,-0.40052137,0.025591243
1870,Alpha,0.7653174,-0.1380236,-0.18432839,0.6772062
1871,Beta,0.5531967,-0.45699996,-0.14631335,0.35156643
1872,Delta,0.4742986,-0.08360536,0.010323785,0.7779653
1873,Theta,0.09512377,-0.35933304,-0.28657123,0.4529144
1874,Gamma,-0.29197896,-0.5838807,-0.39606753,0.004690408
1875,Alpha,0.6598662,-0.14775217,-0.19166517,0.60234135
1876,Beta,0.5450497,-0.48017672,-0.14501747,0.35610715
1877,Delta,0.28889734,-0.08218674,0.004657151,0.77142715
1878,Theta,0.068838134,-0.35560715,-0.29453707,0.39439783
1879,Gamma,-0.27670473,-0.55128133,-0.39107263,-0.015768541
1880,Alpha,0.6740303,-0.13385388,-0.10944719,0.5974732
1881,Beta,0.5502458,-0.48617133,-0.14447704,0.36149347
1882,Delta,0.16571365,-0.08014424,-0.010003739,0.7550602
1883,Theta,0.12133798,-0.34732005,-0.29147485,0.36513638
1884,Gamma,-0.2691626,-0.5233966,-0.38800004,-0.027411716
1885,Alpha,0.6807198,-0.12540813,-0.06897763,0.5894609
1886,Beta,0.55663764,-0.48206672,-0.14505349,0.36667618
1887,Delta,0.12400886,-0.07669359,-0.03699769,0.71550906
1888,Theta,0.2174852,-0.334787,-0.27790567,0.3830451
1889,Gamma,-0.27514452,-0.50466645,-0.39239356,-0.030431662
1890,Alpha,0.7142388,-0.12259373,-0.08600638,0.58875793
1891,Beta,0.55387926,-0.47520015,-0.14767435,0.36926946
1892,Delta,0.1227398,-0.071887456,-0.07045231,0.65568113
1893,Theta,0.31394565,-0.3224837,-0.26383203,0.43040892
1894,Gamma,-0.28760225,-0.49411812,-0.408555,-0.035343383
1895,Alpha,0.76786345,-0.11960029,-0.098445974,0.6074837
1896,Beta,0.5415891,-0.46786886,-0.14824212,0.36830744
1897,Delta,0.17586464,-0.065909065,-0.09902865,0.6189276
1898,Theta,0.38630876,-0.314473,-0.2569868,0.47617432
1899,Gamma,-0.2954959,-0.48690772,-0.43191537,-0.051836886
1900,Alpha,0.8436843,-0.10914798,-0.11520767,0.6574098
1901,Beta,0.52842915,-0.4580998,-0.14041522,0.3677871
1902,Delta,0.3402487,-0.05854756,-0.10767875,0.6823341
1903,Theta,0.43761238,-0.30991885,-0.25846452,0.52120167
1904,Gamma,-0.29437146,-0.47751796,-0.44835994,-0.07697634
1905,Alpha,0.8436843,-0.086469,-0.122615375,0.6574098
1906,Beta,0.524268,-0.44665387,-0.12416029,0.36942694
1907,Delta,0.32474384,-0.052701488,-0.096435785,0.6728336
1908,Theta,0.45462343,-0.30191824,-0.26745677,0.5347213
1909,Gamma,-0.28344774,-0.4642659,-0.4483568,-0.094287194
1910,Alpha,0.8436843,-0.08520252,-0.11269211,0.6574098
1911,Beta,0.5297111,-0.43863064,-0.1085999,0.37672257
1912,Delta,0.31558222,-0.029884884,-0.06504806,0.6793909
1913,Theta,0.46811604,-0.274085,-0.28425634,0.5573936
1914,Gamma,-0.2695888,-0.45067912,-0.43804398,-0.10059867
1915,Alpha,0.8436843,-0.08520252,-0.10163693,0.6574098
1916,Beta,0.53280807,-0.43982947,-0.10196677,0.38927475
1917,Delta,0.32098845,0.063191056,-0.012785635,0.68970394
1918,Theta,0.48143786,-0.20840847,-0.30390143,0.5854861
1919,Gamma,-0.25500375,-0.44133052,-0.4305796,-0.09832066
1920,Alpha,0.83999234,-0.08520252,-0.09360952,0.6574098
1921,Beta,0.5195111,-0.44796568,-0.103739895,0.40278208
1922,Delta,0.34123605,0.2612861,0.09545726,0.69327605
1923,Theta,0.4990857,-0.094492085,-0.30282977,0.6169564
1924,Gamma,-0.23933649,-0.43750477,-0.43006995,-0.091622464
1925,Alpha,0.8248369,-0.047756564,-0.09188934,0.6574098
1926,Beta,0.4862814,-0.45374632,-0.10676645,0.41158357
1927,Delta,0.3736866,0.49372426,0.23958151,0.6957109
1928,Theta,0.5236619,0.03711613,-0.25711238,0.6504697
1929,Gamma,-0.22083604,-0.43334618,-0.4292673,-0.08022938
1930,Alpha,0.82007223,0.06568468,-0.0756687,0.6503106
1931,Beta,0.4454784,-0.4454659,-0.105621345,0.41417927
1932,Delta,0.4153792,0.67704624,0.3803897,0.71099013
1933,Theta,0.55533326,0.14666851,-0.17992203,0.68466127
1934,Gamma,-0.19907944,-0.41803008,-0.41951573,-0.061923206
1935,Alpha,0.82007223,0.24937066,-0.0756687,0.61499006
1936,Beta,0.42162982,-0.3885663,-0.10017146,0.4163393
1937,Delta,0.46369746,0.80132025,0.49222782,0.7426463
1938,Theta,0.5946693,0.23227331,-0.10460652,0.7188519
1939,Gamma,-0.17902038,-0.3810888,-0.3973657,-0.036288455
1940,Alpha,0.82007223,0.53762305,-0.0756687,0.5660237
1941,Beta,0.43142122,-0.26417693,-0.09257308,0.42570323
1942,Delta,0.51790047,0.8813638,0.572493,0.78533435
1943,Theta,0.64208,0.31826323,-0.054731764,0.7559991
1944,Gamma,-0.1700423,-0.32754332,-0.36635765,-0.006473845
1945,Alpha,0.82007223,0.73808765,-0.07546592,0.5251436
1946,Beta,0.46597806,-0.114547804,-0.086672805,0.4417664
1947,Delta,0.57775056,0.9370116,0.62690645,0.83353585
1948,Theta,0.6942826,0.41557488,-0.03431221,0.8001239
1949,Gamma,-0.18057491,-0.27499136,-0.33635414,0.021428332
1950,Alpha,0.82007223,0.7995623,-0.07212106,0.51588255
1951,Beta,0.50275373,0.008037966,-0.08662575,0.45258093
1952,Delta,0.64463943,0.9799425,0.6618619,0.88022107
1953,Theta,0.7429009,0.50583345,-0.037007775,0.8481067
1954,Gamma,-0.21062568,-0.23857301,-0.31621397,0.040157575
1955,Alpha,0.81906265,0.7995623,-0.07034114,0.51588255
1956,Beta,0.5281533,0.08408286,-0.095657006,0.44628423
1957,Delta,0.72346777,1.0123687,0.67881745,0.9254265
1958,Theta,0.77719027,0.56658626,-0.054605108,0.8879582
1959,Gamma,-0.24980152,-0.22162208,-0.30806127,0.041357532
1960,Alpha,0.81906265,0.7995623,-0.11993612,0.51588255
1961,Beta,0.5281533,0.11980356,-0.11284407,0.44628423
1962,Delta,0.72346777,1.03366,0.6818523,0.9254265
1963,Theta,0.77719027,0.5944228,-0.080514684,0.8879582
1964,Gamma,-0.24980152,-0.21803612,-0.30681664,0.041357532
1965,Alpha,0.81906265,0.7995623,-0.21187973,0.51588255
1966,Beta,0.5281533,0.1324195,-0.13365091,0.44628423
1967,Delta,0.72346777,1.042276,0.6805617,0.9254265
1968,Theta,0.77719027,0.6008421,-0.10273152,0.8879582
1969,Gamma,-0.24980152,-0.21996206,-0.30735397,0.041357532
1970,Alpha,0.81906265,0.7995623,-0.255513,0.51588255
1971,Beta,0.5281533,0.13609728,-0.15527162,0.44628423
1972,Delta,0.72346777,1.0437349,0.6793667,0.9254265
1973,Theta,0.77719027,0.6014234,-0.111215025,0.8879582
1974,Gamma,-0.24980152,-0.22360693,-0.31096745,0.041357532
1975,Alpha,0.81906265,0.7995623,-0.26601133,0.51588255
1976,Beta,0.5281533,0.13649365,-0.17722592,0.44628423
1977,Delta,0.72346777,1.0436193,0.67830354,0.9254265
1978,Theta,0.77719027,0.6032257,-0.09947963,0.8879582
1979,Gamma,-0.24980152,-0.2280623,-0.32039142,0.041357532
1980,Alpha,0.81906265,0.7995623,-0.23034592,0.51588255
1981,Beta,0.5281533,0.13548811,-0.19796139,0.44628423
1982,Delta,0.72346777,1.0455939,0.6788801,0.9254265
1983,Theta,0.77719027,0.6070212,-0.06251882,0.8879582
1984,Gamma,-0.24980152,-0.233372,-0.3315513,0.041357532
1985,Alpha,0.81906265,0.7995623,-0.18446985,0.51588255
1986,Beta,0.5281533,0.13445006,-0.2141049,0.44628423
1987,Delta,0.72346777,1.048864,0.6800005,0.9254265
1988,Theta,0.77719027,0.6096652,-0.006156946,0.8879582
1989,Gamma,-0.24980152,-0.23834908,-0.33769348,0.041357532
1990,Alpha,0.81906265,0.7995623,-0.15961064,0.51588255
1991,Beta,0.5281533,0.13385323,-0.22453627,0.44628423
1992,Delta,0.72346777,1.0460805,0.67796075,0.9254265
1993,Theta,0.77719027,0.6050129,0.05039258,0.8879582
1994,Gamma,-0.24980152,-0.24112359,-0.33826888,0.041357532
1995,Alpha,0.81906265,0.7995623,-0.16224141,0.51588255
1996,Beta,0.5281533,0.1326724,-0.2328106,0.44628423
1997,Delta,0.72346777,1.0235763,0.659269,0.9254265
1998,Theta,0.77719027,0.5853337,0.08307556,0.8879582
1999,Gamma,-0.24980152,-0.24031138,-0.3405628,0.041357532
2000,Alpha,0.81906265,0.7995623,-0.18196076,0.51588255
2001,Beta,0.5281533,0.12984702,-0.24307987,0.44628423
2002,Delta,0.72346777,0.9695137,0.6156186,0.9254265
2003,Theta,0.77719027,0.54888695,0.078973696,0.8879582
2004,Gamma,-0.24980152,-0.23957211,-0.35120454,0.041357532
2005,Alpha,0.81906265,0.7995623,-0.19565926,0.51588255
2006,Beta,0.5281533,0.12589173,-0.25427338,0.44628423
2007,Delta,0.72346777,0.8877878,0.5502273,0.9254265
2008,Theta,0.77719027,0.5081206,0.042611726,0.8879582
2009,Gamma,-0.24980152,-0.24758266,-0.37199047,0.041357532
2010,Alpha,0.81906265,0.7995623,-0.1612743,0.51588255
2011,Beta,0.5281533,0.11744383,-0.26163438,0.44628423
2012,Delta,0.72346777,0.8021565,0.48696694,0.9254265
2013,Theta,0.77719027,0.48772466,-9.68478E-05,0.8879582
2014,Gamma,-0.24980152,-0.27535677,-0.4035721,0.041357532
2015,Alpha,0.81906265,0.7995623,-0.07514696,0.51588255
2016,Beta,0.5281533,0.10017303,-0.26324826,0.44628423
2017,Delta,0.72346777,0.7470064,0.45317182,0.9254265
2018,Theta,0.77719027,0.50882083,-0.011154883,0.8879582
2019,Gamma,-0.24980152,-0.32502225,-0.44669092,0.041357532
2020,Alpha,0.81906265,0.79642403,-0.026020302,0.51588255
2021,Beta,0.5281533,0.073910885,-0.25931302,0.44628423
2022,Delta,0.72346777,0.73353916,0.4483961,0.9254265
2023,Theta,0.77719027,0.5603737,0.02173689,0.8879582
